div,year,intsq,ton,n_samples
IV,1970,37F5,580.09519954,
IV,1970,37F6,1085.4899008,
IV,1970,37F7,1933.9905693,
IV,1970,37F8,2441.6250309,
IV,1970,38F0,106.36999685,
IV,1970,38F1,332.55717798,
IV,1970,38F2,643.37931016,
IV,1970,38F3,1505.8968093,
IV,1970,38F4,1412.5932445,
IV,1970,38F5,737.98948677,
IV,1970,38F6,818.72436143,
IV,1970,38F7,1144.8466486,
IV,1970,38F8,528.06281718,
IV,1970,39F0,266.74828932,
IV,1970,39F1,507.45843286,
IV,1970,39F2,816.7986301,
IV,1970,39F3,1078.8689448,
IV,1970,39F4,2550.9094998,
IV,1970,39F5,1602.904741,
IV,1970,39F6,1039.9095025,
IV,1970,39F7,3259.5657702,
IV,1970,39F8,394.47461526,
IV,1970,40F0,176.51491737,
IV,1970,40F1,281.56763872,
IV,1970,40F2,480.60796719,
IV,1970,40F3,713.26077558,
IV,1970,40F4,1251.566978,
IV,1970,40F5,2510.3502734,
IV,1970,40F6,896.18674737,
IV,1970,40F7,1007.1717249,
IV,1970,40F8,64.985591471,
IV,1970,41F0,83.976313303,
IV,1970,41F1,200.88451418,
IV,1970,41F2,317.1340773,
IV,1970,41F3,309.32921994,
IV,1970,41F4,701.11439771,
IV,1970,41F5,1411.4396248,
IV,1970,41F6,1759.5993666,
IV,1970,41F7,370.24794285,
IV,1970,41F8,15.807306034,
IV,1970,41G0,958.55982084,
IV,1970,41G1,2125.9848381,
IV,1970,41G2,490.53446141,
IV,1970,42F0,85.622907682,
IV,1970,42F1,59.277397626,
IV,1970,42F2,123.49457839,
IV,1970,42F3,48.080555852,
IV,1970,42F4,472.9019055,
IV,1970,42F5,271.66611786,
IV,1970,42F6,797.25992166,
IV,1970,42F7,507.25809721,
IV,1970,42F8,129.75163703,
IV,1970,42G0,453.21917494,
IV,1970,42G1,1396.1686068,
IV,1970,42G2,201.02667016,
IV,1970,43F1,6.8498326145,
IV,1970,43F2,46.763280349,
IV,1970,43F3,160.37829247,
IV,1970,43F6,100.11293821,
IV,1970,43F7,642.85679087,
IV,1970,43F8,2011.2529332,
IV,1970,43F9,236.17785331,
IV,1970,43G0,2519.9152304,
IV,1970,43G1,2101.3420321,
IV,1970,43G2,21.40572692,
IV,1970,44F0,103.97255544,
IV,1970,44F1,96.49043058,
IV,1970,44F5,36.225076327,
IV,1970,44F8,276.32323563,
IV,1970,44F9,2247.0568528,
IV,1970,44G0,5870.3298225,
IV,1970,44G1,2953.6434199,
IV,1970,45F0,549.6650377,
IV,1970,45F1,118.55479525,
IV,1970,45F4,12.514117277,
IV,1970,45F9,65.205137388,
IV,1970,45G0,232.80643564,
IV,1970,45G1,184.63811631,
IV,1970,46F0,250.72143737,
IV,1970,46F1,113.28569324,
IV,1970,47F0,263.78441943,
IV,1970,47F1,149.84008844,
IV,1970,48F0,225.91274873,
IV,1970,49F0,627.24268525,
IV,1970,49F1,332.61206446,
IV,1970,49F3,26.345510056,
IV,1970,50F0,112.62705549,
IV,1970,50F1,9.879566271,
IV,1971,33F3,154.11683727,
IV,1971,33F4,58.072758479,
IV,1971,34F1,131.62693681,
IV,1971,34F2,1053.4513453,
IV,1971,34F4,78.453141145,
IV,1971,35F1,4.3585078414,
IV,1971,35F2,958.00002354,
IV,1971,35F3,137.292997,
IV,1971,35F4,115.93630858,
IV,1971,35F5,91.528664669,
IV,1971,36F0,26.151047048,
IV,1971,36F1,686.02913424,
IV,1971,36F2,750.66580552,
IV,1971,36F3,771.45588793,
IV,1971,36F4,757.50866284,
IV,1971,36F5,269.3557846,
IV,1971,36F6,147.97134122,
IV,1971,36F7,905.26207866,
IV,1971,36F8,764.96955656,
IV,1971,37F0,61.01910978,
IV,1971,37F1,765.55737398,
IV,1971,37F2,895.36826586,
IV,1971,37F3,1739.6257631,
IV,1971,37F4,1555.7257889,
IV,1971,37F5,767.75115626,
IV,1971,37F6,1436.6368263,
IV,1971,37F7,2559.6203812,
IV,1971,37F8,3231.4703554,
IV,1971,38F0,140.77980328,
IV,1971,38F1,440.13665018,
IV,1971,38F2,851.50714862,
IV,1971,38F3,1993.0418619,
IV,1971,38F4,1869.5553724,
IV,1971,38F5,976.72292794,
IV,1971,38F6,1083.5748609,
IV,1971,38F7,1515.1949868,
IV,1971,38F8,698.88673237,
IV,1971,39F0,353.03913515,
IV,1971,39F1,671.61700164,
IV,1971,39F2,1081.0261715,
IV,1971,39F3,1427.8740463,
IV,1971,39F4,3376.1074381,
IV,1971,39F5,2121.43105,
IV,1971,39F6,1376.3115495,
IV,1971,39F7,4314.008099,
IV,1971,39F8,522.08386178,
IV,1971,40F0,233.6160203,
IV,1971,40F1,372.65242044,
IV,1971,40F2,636.08063437,
IV,1971,40F3,943.99468501,
IV,1971,40F4,1656.4384522,
IV,1971,40F5,3322.4276405,
IV,1971,40F6,1186.0956823,
IV,1971,40F7,1332.983374,
IV,1971,40F8,86.00788807,
IV,1971,41F0,111.14194996,
IV,1971,41F1,265.86897833,
IV,1971,41F2,419.72430513,
IV,1971,41F3,409.39464154,
IV,1971,41F4,927.91905526,
IV,1971,41F5,1868.0285664,
IV,1971,41F6,2328.8150795,
IV,1971,41F7,490.020063,
IV,1971,41F8,20.920837639,
IV,1971,41G0,1268.6459246,
IV,1971,41G1,2813.723194,
IV,1971,41G2,649.21826664,
IV,1971,42F0,113.32120388,
IV,1971,42F1,78.453141145,
IV,1971,42F2,163.44404405,
IV,1971,42F3,63.634214484,
IV,1971,42F4,625.88172603,
IV,1971,42F5,359.5478402,
IV,1971,42F6,1055.166854,
IV,1971,42F7,671.35185908,
IV,1971,42F8,171.72520895,
IV,1971,42G0,599.83179636,
IV,1971,42G1,1847.8175014,
IV,1971,42G2,266.05712058,
IV,1971,43F1,9.0656963101,
IV,1971,43F2,61.890811348,
IV,1971,43F3,212.25933188,
IV,1971,43F6,132.49863838,
IV,1971,43F7,850.8155987,
IV,1971,43F8,2661.8764751,
IV,1971,43F9,312.57941818,
IV,1971,43G0,3335.0867812,
IV,1971,43G1,2781.1086458,
IV,1971,43G2,28.330300969,
IV,1971,44F0,137.60680957,
IV,1971,44F1,127.70427975,
IV,1971,44F5,47.943586255,
IV,1971,44F8,365.7114967,
IV,1971,44F9,2973.9609951,
IV,1971,44G0,7769.3325379,
IV,1971,44G1,3909.122421,
IV,1971,45F0,727.47709097,
IV,1971,45F1,156.90628229,
IV,1971,45F4,16.562329797,
IV,1971,45F9,86.29845526,
IV,1971,45G0,308.11737503,
IV,1971,45G1,244.36700631,
IV,1971,46F0,331.82773033,
IV,1971,46F1,149.93266974,
IV,1971,47F0,349.1164781,
IV,1971,47F1,198.31210678,
IV,1971,48F0,298.99363792,
IV,1971,49F0,830.15046019,
IV,1971,49F1,440.20929198,
IV,1971,49F3,34.868062731,
IV,1971,50F0,149.06096818,
IV,1971,50F1,13.075523524,
IV,1972,33F3,199.41014638,
IV,1972,33F4,75.139728236,
IV,1972,34F1,170.31070194,
IV,1972,34F2,1363.0495583,
IV,1972,34F4,101.5096899,
IV,1972,35F1,5.6394272167,
IV,1972,35F2,1239.5461022,
IV,1972,35F3,177.64195733,
IV,1972,35F4,150.00876396,
IV,1972,35F5,118.42797155,
IV,1972,36F0,33.8365633,
IV,1972,36F1,887.64584391,
IV,1972,36F2,971.27854953,
IV,1972,36F3,998.17861736,
IV,1972,36F4,980.13245027,
IV,1972,36F5,348.51660199,
IV,1972,36F6,191.45855401,
IV,1972,36F7,1171.3090329,
IV,1972,36F8,989.78602177,
IV,1972,37F0,78.951981034,
IV,1972,37F1,990.54659253,
IV,1972,37F2,1158.5075331,
IV,1972,37F3,2250.8833831,
IV,1972,37F4,2012.9371507,
IV,1972,37F5,993.38510422,
IV,1972,37F6,1858.8492011,
IV,1972,37F7,3311.8657502,
IV,1972,37F8,4181.1653289,
IV,1972,38F0,182.1534991,
IV,1972,38F1,569.48815843,
IV,1972,38F2,1101.7560972,
IV,1972,38F3,2578.7757941,
IV,1972,38F4,2418.997931,
IV,1972,38F5,1263.7714703,
IV,1972,38F6,1402.0260567,
IV,1972,38F7,1960.4947743,
IV,1972,38F8,904.2821542,
IV,1972,39F0,456.79360455,
IV,1972,39F1,868.99813791,
IV,1972,39F2,1398.7283345,
IV,1972,39F3,1847.5111327,
IV,1972,39F4,4368.3097211,
IV,1972,39F5,2744.8972073,
IV,1972,39F6,1780.7949632,
IV,1972,39F7,5581.8494705,
IV,1972,39F8,675.51878915,
IV,1972,40F0,302.27329882,
IV,1972,40F1,482.17102703,
IV,1972,40F2,823.01800801,
IV,1972,40F3,1221.4247428,
IV,1972,40F4,2143.2482011,
IV,1972,40F5,4298.8539984,
IV,1972,40F6,1534.6766637,
IV,1972,40F7,1724.7330949,
IV,1972,40F8,111.28469708,
IV,1972,41F0,143.80539403,
IV,1972,41F1,344.00506022,
IV,1972,41F2,543.07684097,
IV,1972,41F3,529.71139847,
IV,1972,41F4,1200.6246554,
IV,1972,41F5,2417.0224127,
IV,1972,41F6,3013.2292106,
IV,1972,41F7,634.03177889,
IV,1972,41F8,27.06925064,
IV,1972,41G0,1641.4875494,
IV,1972,41G1,3640.6466933,
IV,1972,41G2,840.0166515,
IV,1972,42F0,146.62510763,
IV,1972,42F1,101.5096899,
IV,1972,42F2,211.47852063,
IV,1972,42F3,82.335637364,
IV,1972,42F4,809.82174832,
IV,1972,42F5,465.2151492,
IV,1972,42F6,1365.2692368,
IV,1972,42F7,868.65507276,
IV,1972,42F8,222.19343234,
IV,1972,42G0,776.11601973,
IV,1972,42G1,2390.8715294,
IV,1972,42G2,344.24849549,
IV,1972,43F1,11.730008611,
IV,1972,43F2,80.079866477,
IV,1972,43F3,274.64010545,
IV,1972,43F6,171.43858739,
IV,1972,43F7,1100.8613081,
IV,1972,43F8,3444.1738291,
IV,1972,43F9,404.44320452,
IV,1972,43G0,4315.2335268,
IV,1972,43G1,3598.4470742,
IV,1972,43G2,36.656276909,
IV,1972,44F0,178.04799609,
IV,1972,44F1,165.23521745,
IV,1972,44F5,62.033699384,
IV,1972,44F8,473.19023919,
IV,1972,44F9,3847.9766901,
IV,1972,44G0,10052.657231,
IV,1972,44G1,5057.9721722,
IV,1972,45F0,941.27491693,
IV,1972,45F1,203.0193798,
IV,1972,45F4,21.429823424,
IV,1972,45F9,111.66065889,
IV,1972,45G0,398.66981405,
IV,1972,45G1,316.18388595,
IV,1972,46F0,429.3483921,
IV,1972,46F1,193.99629625,
IV,1972,47F0,451.71812006,
IV,1972,47F1,256.59393836,
IV,1972,48F0,386.86470707,
IV,1972,49F0,1074.1229039,
IV,1972,49F1,569.58214889,
IV,1972,49F3,45.115417734,
IV,1972,50F0,192.86841081,
IV,1972,50F1,16.91828165,
IV,1973,33F3,506.14899224,
IV,1973,33F4,190.72197886,
IV,1973,34F1,432.28788365,
IV,1973,34F2,3459.734486,
IV,1973,34F4,257.65502999,
IV,1973,35F1,14.314168333,
IV,1973,35F2,3146.2541995,
IV,1973,35F3,450.89630248,
IV,1973,35F4,380.75687765,
IV,1973,35F5,300.59753499,
IV,1973,36F0,85.885009996,
IV,1973,36F1,2253.0500956,
IV,1973,36F2,2465.3292119,
IV,1973,36F3,2533.6077949,
IV,1973,36F4,2487.8024562,
IV,1973,36F5,884.61560296,
IV,1973,36F6,485.96601489,
IV,1973,36F7,2973.0527627,
IV,1973,36F8,2512.3054496,
IV,1973,37F0,200.39835666,
IV,1973,37F1,2514.2359537,
IV,1973,37F2,2940.5596006,
IV,1973,37F3,5713.2617205,
IV,1973,37F4,5109.2992447,
IV,1973,37F5,2521.4407518,
IV,1973,37F6,4718.1884519,
IV,1973,37F7,8406.2799327,
IV,1973,37F8,10612.762971,
IV,1973,38F0,462.34763715,
IV,1973,38F1,1445.4924321,
IV,1973,38F2,2796.5113533,
IV,1973,38F3,6545.528365,
IV,1973,38F4,6139.975258,
IV,1973,38F5,3207.7437769,
IV,1973,38F6,3558.665838,
IV,1973,38F7,4976.1883852,
IV,1973,38F8,2295.2768921,
IV,1973,39F0,1159.4476349,
IV,1973,39F1,2205.7179123,
IV,1973,39F2,3550.2954577,
IV,1973,39F3,4689.4098165,
IV,1973,39F4,11087.778647,
IV,1973,39F5,6967.1828665,
IV,1973,39F6,4520.0687745,
IV,1973,39F7,14168.022719,
IV,1973,39F8,1714.6226537,
IV,1973,40F0,767.23942263,
IV,1973,40F1,1223.8613924,
IV,1973,40F2,2089.0097265,
IV,1973,40F3,3100.2580053,
IV,1973,40F4,5440.0587772,
IV,1973,40F5,10911.483987,
IV,1973,40F6,3895.3637055,
IV,1973,40F7,4377.7708092,
IV,1973,40F8,282.4662551,
IV,1973,41F0,365.01129248,
IV,1973,41F1,873.16426829,
IV,1973,41F2,1378.4544104,
IV,1973,41F3,1344.5298315,
IV,1973,41F4,3047.4625811,
IV,1973,41F5,6134.9609367,
IV,1973,41F6,7648.2714445,
IV,1973,41F7,1609.319043,
IV,1973,41F8,68.708007997,
IV,1973,41G0,4166.4743946,
IV,1973,41G1,9240.8018766,
IV,1973,41G2,2132.1562084,
IV,1973,42F0,372.16837665,
IV,1973,42F1,257.65502999,
IV,1973,42F2,536.78131248,
IV,1973,42F3,208.98685766,
IV,1973,42F4,2055.5145726,
IV,1973,42F5,1180.8234597,
IV,1973,42F6,3465.3685427,
IV,1973,42F7,2204.8471337,
IV,1973,42F8,563.97823231,
IV,1973,42G0,1969.9616513,
IV,1973,42G1,6068.5839569,
IV,1973,42G2,873.78216323,
IV,1973,43F1,29.773470132,
IV,1973,43F2,203.26119032,
IV,1973,43F3,697.0999978,
IV,1973,43F6,435.15071731,
IV,1973,43F7,2794.2401719,
IV,1973,43F8,8742.1083849,
IV,1973,43F9,1026.5702328,
IV,1973,43G0,10953.059012,
IV,1973,43G1,9133.6895003,
IV,1973,43G2,93.042094162,
IV,1973,44F0,451.9269226,
IV,1973,44F1,419.40513215,
IV,1973,44F5,157.45585166,
IV,1973,44F8,1201.0660794,
IV,1973,44F9,9767.0532779,
IV,1973,44G0,25515.965057,
IV,1973,44G1,12838.301181,
IV,1973,45F0,2389.173065,
IV,1973,45F1,515.31005998,
IV,1973,45F4,54.393839664,
IV,1973,45F9,283.42053299,
IV,1973,45G0,1011.9160348,
IV,1973,45G1,802.54770452,
IV,1973,46F0,1089.7853491,
IV,1973,46F1,492.40739064,
IV,1973,47F0,1146.5648834,
IV,1973,47F1,651.29465914,
IV,1973,48F0,981.95194762,
IV,1973,49F0,2726.3719284,
IV,1973,49F1,1445.7310016,
IV,1973,49F3,114.51334666,
IV,1973,50F0,489.54455698,
IV,1973,50F1,42.942504998,
IV,1974,31F1,0,0
IV,1974,31F2,0,0
IV,1974,31F3,0,0
IV,1974,32F0,0,0
IV,1974,32F1,0,0
IV,1974,32F2,0,0
IV,1974,32F3,0,0
IV,1974,33F1,0,0
IV,1974,33F2,0,0
IV,1974,33F3,575.35956029,0
IV,1974,33F4,216.80120988,0
IV,1974,33F5,0,0
IV,1974,34F0,0,0
IV,1974,34F1,491.39871948,0
IV,1974,34F2,3932.8169039,0
IV,1974,34F3,0,0
IV,1974,34F4,292.88665399,0
IV,1974,34F5,0,0
IV,1974,35F0,0,0
IV,1974,35F1,16.271480777,0
IV,1974,35F2,3576.4714749,0
IV,1974,35F3,512.55164449,0
IV,1974,35F4,432.82138868,0
IV,1974,35F5,341.70109633,0
IV,1974,35F6,0,0
IV,1974,35F7,0,0
IV,1974,36E9,0,0
IV,1974,36F0,97.628884665,0
IV,1974,36F1,2561.1310744,4
IV,1974,36F2,2802.4371343,4
IV,1974,36F3,2880.0520976,0
IV,1974,36F4,2827.9833591,0
IV,1974,36F5,1005.577512,0
IV,1974,36F6,552.41677239,0
IV,1974,36F7,3379.5865575,0
IV,1974,36F8,2855.8368799,0
IV,1974,36F9,0,0
IV,1974,37E9,0,0
IV,1974,37F0,227.80073088,11
IV,1974,37F1,2858.0313603,2
IV,1974,37F2,3342.6502961,7
IV,1974,37F3,6494.490361,1
IV,1974,37F4,5807.9423487,1
IV,1974,37F5,2866.2213389,0
IV,1974,37F6,5363.3512556,0
IV,1974,37F7,9555.7505791,2
IV,1974,37F8,12063.94704,0
IV,1974,38E8,0,0
IV,1974,38E9,0,0
IV,1974,38F0,525.56882911,0
IV,1974,38F1,1643.1483672,0
IV,1974,38F2,3178.9049612,0
IV,1974,38F3,7440.5607433,1
IV,1974,38F4,6979.5525009,2
IV,1974,38F5,3646.3691073,0
IV,1974,38F6,4045.2760811,2
IV,1974,38F7,5656.6299748,3
IV,1974,38F8,2609.1319427,2
IV,1974,39E8,0,0
IV,1974,39E9,0,0
IV,1974,39F0,1317.989943,0
IV,1974,39F1,2507.3267113,0
IV,1974,39F2,4035.761139,0
IV,1974,39F3,5330.6374435,1
IV,1974,39F4,12603.916129,3
IV,1974,39F5,7919.8720771,4
IV,1974,39F6,5138.1407895,4
IV,1974,39F7,16105.351283,5
IV,1974,39F8,1949.0793249,0
IV,1974,40E7,0,0
IV,1974,40E8,0,0
IV,1974,40E9,0,0
IV,1974,40F0,872.15136967,0
IV,1974,40F1,1391.2116065,0
IV,1974,40F2,2374.6599047,0
IV,1974,40F3,3524.1857833,0
IV,1974,40F4,6183.9297795,0
IV,1974,40F5,12403.515022,0
IV,1974,40F6,4428.0138519,3
IV,1974,40F7,4976.3850693,1
IV,1974,40F8,321.09055401,0
IV,1974,41E6,0,0
IV,1974,41E7,0,0
IV,1974,41E8,0,0
IV,1974,41E9,0,0
IV,1974,41F0,414.92275983,0
IV,1974,41F1,992.56032743,0
IV,1974,41F2,1566.9435989,0
IV,1974,41F3,1528.3801894,0
IV,1974,41F4,3464.1711384,0
IV,1974,41F5,6973.8525237,0
IV,1974,41F6,8694.0923774,0
IV,1974,41F7,1829.3765494,3
IV,1974,41F8,78.103107732,0
IV,1974,41G0,4736.1960852,1
IV,1974,41G1,10504.384649,4
IV,1974,41G2,2423.7062156,2
IV,1974,42E7,0,0
IV,1974,42E8,0,0
IV,1974,42E9,0,0
IV,1974,42F0,423.05850021,1
IV,1974,42F1,292.88665399,0
IV,1974,42F2,610.18052915,0
IV,1974,42F3,237.56361935,0
IV,1974,42F4,2336.5846396,0
IV,1974,42F5,1342.2886876,0
IV,1974,42F6,3939.2213587,0
IV,1974,42F7,2506.3368629,1
IV,1974,42F8,641.09634263,3
IV,1974,42G0,2239.3332533,0
IV,1974,42G1,6898.3991879,3
IV,1974,42G2,993.26271301,1
IV,1974,43E7,0,0
IV,1974,43E8,0,0
IV,1974,43E9,0,0
IV,1974,43F0,0,0
IV,1974,43F1,33.844680017,0
IV,1974,43F2,231.05502704,0
IV,1974,43F3,792.42111386,0
IV,1974,43F4,0,0
IV,1974,43F5,0,0
IV,1974,43F6,494.65301563,0
IV,1974,43F7,3176.3232196,1
IV,1974,43F8,9937.5000512,0
IV,1974,43F9,1166.9429492,0
IV,1974,43G0,12450.774996,0
IV,1974,43G1,10382.625779,7
IV,1974,43G2,105.76462505,0
IV,1974,44E6,0,0
IV,1974,44E7,0,0
IV,1974,44E8,0,0
IV,1974,44E9,0,0
IV,1974,44F0,513.72319111,0
IV,1974,44F1,476.75438678,0
IV,1974,44F2,0,0
IV,1974,44F3,0,0
IV,1974,44F4,0,0
IV,1974,44F5,178.98628855,0
IV,1974,44F8,1365.2992733,0
IV,1974,44F9,11102.595412,0
IV,1974,44G0,29005.00576,0
IV,1974,44G1,14593.804266,12
IV,1974,45E6,0,0
IV,1974,45E7,0,0
IV,1974,45E8,0,0
IV,1974,45E9,0,0
IV,1974,45F0,2715.8674327,0
IV,1974,45F1,585.77330799,0
IV,1974,45F2,0,0
IV,1974,45F3,0,0
IV,1974,45F4,61.831626954,0
IV,1974,45F9,322.17531939,0
IV,1974,45G0,1150.2849432,0
IV,1974,45G1,912.28768892,0
IV,1974,46E6,0,0
IV,1974,46E7,0,0
IV,1974,46E8,0,0
IV,1974,46E9,0,0
IV,1974,46F0,1238.8020699,0
IV,1974,46F1,559.73893874,0
IV,1974,46F2,0,0
IV,1974,46F3,0,0
IV,1974,46G1,0,0
IV,1974,47E6,0,0
IV,1974,47E7,0,0
IV,1974,47E8,0,0
IV,1974,47E9,0,0
IV,1974,47F0,1303.3456103,0
IV,1974,47F1,740.35237537,0
IV,1974,47F2,0,0
IV,1974,47F3,0,0
IV,1974,48E6,0,0
IV,1974,48E7,0,0
IV,1974,48E8,0,0
IV,1974,48E9,0,0
IV,1974,48F0,1116.2235813,0
IV,1974,48F1,0,0
IV,1974,48F2,0,0
IV,1974,48F3,0,0
IV,1974,49E6,0,0
IV,1974,49E7,0,0
IV,1974,49E8,0,0
IV,1974,49E9,0,0
IV,1974,49F0,3099.1747054,0
IV,1974,49F1,1643.4195585,0
IV,1974,49F2,0,0
IV,1974,49F3,130.17184622,0
IV,1974,50E6,0,0
IV,1974,50E7,0,0
IV,1974,50E8,0,0
IV,1974,50E9,0,0
IV,1974,50F0,556.48464259,0
IV,1974,50F1,48.814442332,0
IV,1974,50F2,0,0
IV,1974,50F3,0,0
IV,1974,51E6,0,0
IV,1974,51E7,0,0
IV,1974,51E8,0,0
IV,1974,51E9,0,0
IV,1974,51F0,0,0
IV,1974,51F1,0,0
IV,1974,51F2,0,0
IV,1974,51F3,0,0
IV,1974,52E6,0,0
IV,1974,52E7,0,0
IV,1974,52E8,0,0
IV,1974,52E9,0,0
IV,1974,52F0,0,0
IV,1974,52F1,0,0
IV,1974,52F2,0,0
IV,1974,52F3,0,0
IV,1975,31F1,0,0
IV,1975,31F2,0,0
IV,1975,31F3,0,0
IV,1975,32F0,0,0
IV,1975,32F1,0,0
IV,1975,32F2,0,0
IV,1975,32F3,0,0
IV,1975,33F1,0,0
IV,1975,33F2,0,0
IV,1975,33F3,1108.8639174,0
IV,1975,33F4,417.83096256,0
IV,1975,33F5,0,0
IV,1975,34F0,0,0
IV,1975,34F1,947.05006524,0
IV,1975,34F2,7579.5364493,0
IV,1975,34F3,0,0
IV,1975,34F4,564.4669263,0
IV,1975,34F5,0,0
IV,1975,35F0,0,0
IV,1975,35F1,31.359273683,0
IV,1975,35F2,6892.7683556,0
IV,1975,35F3,987.81712103,0
IV,1975,35F4,834.15667998,0
IV,1975,35F5,658.54474735,0
IV,1975,35F6,0,0
IV,1975,35F7,0,0
IV,1975,36E9,0,0
IV,1975,36F0,188.1556421,1
IV,1975,36F1,4935.9496778,0
IV,1975,36F2,5401.0077065,10
IV,1975,36F3,5550.591442,1
IV,1975,36F4,5450.2417662,1
IV,1975,36F5,1938.0031136,0
IV,1975,36F6,1064.6473415,1
IV,1975,36F7,6513.321144,0
IV,1975,36F8,5503.9225709,0
IV,1975,36F9,0,0
IV,1975,37E9,0,0
IV,1975,37F0,439.02983157,1
IV,1975,37F1,5508.1518916,3
IV,1975,37F2,6442.1355928,13
IV,1975,37F3,12516.531436,5
IV,1975,37F4,11193.379149,9
IV,1975,37F5,5523.9360593,2
IV,1975,37F6,10336.539261,2
IV,1975,37F7,18416.356923,2
IV,1975,37F8,23250.288163,0
IV,1975,38E8,0,0
IV,1975,38E9,0,10
IV,1975,38F0,1012.90454,1
IV,1975,38F1,3166.7639875,0
IV,1975,38F2,6126.5567686,6
IV,1975,38F3,14339.849206,3
IV,1975,38F4,13451.369304,13
IV,1975,38F5,7027.4788356,8
IV,1975,38F6,7796.2738294,9
IV,1975,38F7,10901.761796,1
IV,1975,38F8,5028.4595351,0
IV,1975,39E8,0,0
IV,1975,39E9,0,6
IV,1975,39F0,2540.1011684,1
IV,1975,39F1,4832.2550128,4
IV,1975,39F2,7777.9361208,0
IV,1975,39F3,10273.491441,1
IV,1975,39F4,24290.945661,0
IV,1975,39F5,15263.603811,9
IV,1975,39F6,9902.5015267,6
IV,1975,39F7,31039.099979,1
IV,1975,39F8,3756.3705982,3
IV,1975,40E7,0,0
IV,1975,40E8,0,0
IV,1975,40E9,0,1
IV,1975,40F0,1680.8570694,1
IV,1975,40F1,2681.2178999,3
IV,1975,40F2,4576.5724013,2
IV,1975,40F3,6792.0005562,2
IV,1975,40F4,11918.002365,2
IV,1975,40F5,23904.721859,3
IV,1975,40F6,8533.906665,4
IV,1975,40F7,9590.7571951,0
IV,1975,40F8,618.82300068,0
IV,1975,41E6,0,0
IV,1975,41E7,0,0
IV,1975,41E8,0,0
IV,1975,41E9,0,0
IV,1975,41F0,799.66147893,0
IV,1975,41F1,1912.9156947,1
IV,1975,41F2,3019.8980557,0
IV,1975,41F3,2945.5765771,0
IV,1975,41F4,6676.3371017,0
IV,1975,41F5,13440.384001,1
IV,1975,41F6,16755.722852,4
IV,1975,41F7,3525.6729654,6
IV,1975,41F8,150.52451368,0
IV,1975,41G0,9127.8520552,8
IV,1975,41G1,20244.61557,20
IV,1975,41G2,4671.097092,0
IV,1975,42E7,0,0
IV,1975,42E8,0,0
IV,1975,42E9,0,0
IV,1975,42F0,815.34111577,0
IV,1975,42F1,564.4669263,0
IV,1975,42F2,1175.9727631,0
IV,1975,42F3,457.84539578,0
IV,1975,42F4,4503.1917009,1
IV,1975,42F5,2586.9310171,2
IV,1975,42F6,7591.8794594,2
IV,1975,42F7,4830.3473236,4
IV,1975,42F8,1235.5553831,0
IV,1975,42G0,4315.763594,7
IV,1975,42G1,13294.966271,6
IV,1975,42G2,1914.26937,2
IV,1975,43E7,0,0
IV,1975,43E8,0,0
IV,1975,43E9,0,0
IV,1975,43F0,0,0
IV,1975,43F1,65.227289261,0
IV,1975,43F2,445.3016863,0
IV,1975,43F3,1527.1966284,0
IV,1975,43F4,0,0
IV,1975,43F5,0,0
IV,1975,43F6,953.32191997,0
IV,1975,43F7,6121.5810972,0
IV,1975,43F8,19152.085056,1
IV,1975,43F9,2248.9952707,0
IV,1975,43G0,23995.803824,1
IV,1975,43G1,20009.95532,1
IV,1975,43G2,203.83527894,1
IV,1975,44E6,0,0
IV,1975,44E7,0,0
IV,1975,44E8,0,0
IV,1975,44E9,0,0
IV,1975,44F0,990.07498873,0
IV,1975,44F1,918.82671892,0
IV,1975,44F2,0,0
IV,1975,44F3,0,0
IV,1975,44F4,0,0
IV,1975,44F5,344.95201052,0
IV,1975,44F8,2631.2782566,1
IV,1975,44F9,21397.519556,10
IV,1975,44G0,55900.008503,0
IV,1975,44G1,28125.965198,9
IV,1975,45E6,0,0
IV,1975,45E7,0,0
IV,1975,45E8,0,0
IV,1975,45E9,0,0
IV,1975,45F0,5234.1659174,0
IV,1975,45F1,1128.9338526,0
IV,1975,45F2,0,0
IV,1975,45F3,0,0
IV,1975,45F4,119.16524,0
IV,1975,45F9,620.91361893,0
IV,1975,45G0,2216.8910649,0
IV,1975,45G1,1758.2099445,0
IV,1975,46E6,0,0
IV,1975,46E7,0,1
IV,1975,46E8,0,0
IV,1975,46E9,0,0
IV,1975,46F0,2387.4860364,0
IV,1975,46F1,1078.7590147,0
IV,1975,46F2,0,0
IV,1975,46F3,0,0
IV,1975,46G1,0,0
IV,1975,47E6,0,0
IV,1975,47E7,0,0
IV,1975,47E8,0,0
IV,1975,47E9,0,0
IV,1975,47F0,2511.877822,0
IV,1975,47F1,1426.8469526,0
IV,1975,47F2,0,0
IV,1975,47F3,0,0
IV,1975,48E6,0,0
IV,1975,48E7,0,0
IV,1975,48E8,0,0
IV,1975,48E9,0,0
IV,1975,48F0,2151.2461747,0
IV,1975,48F1,0,0
IV,1975,48F2,0,0
IV,1975,48F3,0,0
IV,1975,49E6,0,0
IV,1975,49E7,0,0
IV,1975,49E8,0,0
IV,1975,49E9,0,0
IV,1975,49F0,5972.8963276,0
IV,1975,49F1,3167.286642,0
IV,1975,49F2,0,0
IV,1975,49F3,250.87418947,0
IV,1975,50E6,0,0
IV,1975,50E7,0,0
IV,1975,50E8,0,0
IV,1975,50E9,0,0
